"";"Austria";"Belgium";"Bulgaria";"Cyprus";"Czech Republic";"Germany";"Denmark";"Estonia";"Spain";"Finland";"France";"Greece";"Croatia";"Hungary";"Ireland";"Italy";"Lithuania";"Luxembourg";"Latvia";"Malta";"Netherlands";"Poland";"Portugal";"Romania";"Sweden";"Slovenia";"Slovakia";"United Kingdom";"United States";"Japan";"China";"Canada";"South Korea";"Brazil";"India";"Mexico";"Russia";"Australia";"Switzerland";"Turkey";"Taiwan";"Norway";"Indonesia";"South Africa";"RoW Asia and Pacific";"RoW America";"RoW Europe";"RoW Africa";"RoW Middle East"
"Côte d'Ivoire";2446,46915121448;3717,20271105364;565,382384513564;90,8085812245591;2089,73954503699;29594,2189086739;1208,42354289263;168,557707927388;15334,9621458393;1098,95675188462;21752,9489492054;1550,92565676584;563,355238375713;811,220942597292;984,057910844676;26162,7208634308;422,136887089581;362,947345628686;229,723473572325;157,202488589563;5987,98809075992;7736,72480899537;2831,22146268109;1544,20829094908;2399,83681779523;871,696057961079;786,662822694924;16609,1396299551;81980,5603928433;17439,8780594505;69704,9205605393;7981,97763907576;7123,39540247643;9655,57934350594;38818,208052138;8838,84304997141;12950,1268005655;6098,28504300397;3150,73016178472;11413,6846614574;2995,14264388708;2036,46049263852;28487,708597378;2820,50135516694;65680,8472504168;17250,0353824658;5176,29787895816;115233,446232455;26672,5018595697
"Kazakhstan";3750,25825210629;18495,9532618095;1316,04927570523;625,128129729638;2704,00579721447;47814,3686294498;5189,08318435864;597,034229580497;13891,0078720031;2853,45170343874;29728,122362228;3859,50471267365;566,527048286065;1692,54055520009;1798,69159409276;15675,8722141654;1306,15841862943;2215,05401182289;1462,97704304921;212,29419576331;19373,1394537378;8039,91317215888;2223,28085183622;1835,11345281525;6606,55927065664;483,161951930744;1196,57670946693;30746,7839345234;101430,559548127;55186,3313437214;149960,952060049;11314,1010388342;23309,2975083761;10527,9809953933;29604,6811941341;10210,6442128438;44957,6113371532;32948,0168400186;6110,5854841072;30661,2173841995;12052,3697575678;6908,6186739358;33204,8171313929;4201,88683185357;552634,219011147;33447,2290388367;11551,2045685931;25641,6137806087;55411,0631536615
"Jamaica";14,8290633330704;59,9563678215966;3,85046706636396;25,2056203284518;10,1058953004722;206,33219926609;9,63773412046898;1,37127426483279;156,016284910095;16,0943335122106;138,636819428251;17,1007131728104;2,88993965232455;3,58448014751918;9,39463624462203;116,053400695037;2,06030329587168;6,91572828724058;0,927952567971698;0,996017692904186;84,7756341572446;19,973500209318;16,7306909517514;5,53218617415383;13,5374549669921;3,56239966641227;3,31313059121394;113,869850560545;4215,29284628061;179,529007430396;379,753005512751;166,55763990113;76,6744706748988;774,899206737644;110,024176593971;276,229375961742;57,738240344589;56,1067745801647;91,8572704536235;47,7802381255869;36,5017040207728;20,8717621030051;29,814798592786;17,953626804031;245,547402812017;15516,7452261023;16,726200988089;97,5353114045265;150,067879845738
"Japan";678,781456619892;216,039115745645;27,9772524720956;5,54746771585679;75,3408759122077;1083,86753450766;43,0870062299285;6,91458771990694;327,26780530717;38,9145997092937;1427,46908174543;38,4095680422743;29,2212763426057;47,9795529514513;39,3609801426273;2249,03250309103;13,8933252114266;26,7689086979914;5,79691962027502;3,46616578382739;163,167378248053;725,522863096254;55,0510990674151;92,1172587823935;106,977305512271;24,9287751717348;295,223187470727;556,890360444424;2997,92069853648;51563,7309384271;5252,76471052989;273,930733618976;997,869150008023;201,529905891303;591,142553302896;837,932588225471;358,938449823151;6375,981202989;152,46813357167;161,682980125325;2657,22582735779;94,2597927420749;377,771102259046;60,1054802933217;3670,97089591893;681,384666902219;382,380741529127;504,693798922709;1127,69261020096
"Jordan";33,7539475764827;203,460452047496;6,72285657840596;12,1147387440265;31,190725701974;409,614254095319;27,8026127956424;5,56893296680861;658,207537752161;15,5602003854832;323,117244692561;29,369896155876;4,68116468327577;13,5362449698178;12,7333406365401;1142,69014021561;7,20459455104162;35,6872946475034;5,83888813775462;4,97848081933508;147,849925221926;67,4449344132021;423,587699670382;26,2816195960902;27,120171655568;7,98319798232079;9,52547473481482;415,882290817403;1831,10791569564;332,760969072398;894,9950666604;154,895132784324;234,087474416765;69,0969144553691;1154,35412348385;46,3865578558769;149,943359287145;171,302265219808;97,6629564274955;528,563698025161;99,0117109249174;32,880260518659;162,602856239786;41,6896031921357;691,729356693422;204,584053018359;97,9676593631149;956,866679674811;10227,7570229064
"Kyrgyzstan";381,043763222666;5999,97486024769;71,5891830961602;31,2397027721259;557,614047072169;9223,76448100859;246,75256666733;120,475005072887;1706,77499284215;224,106878521235;5205,55307066448;164,172715703682;45,6225261106987;373,463569154295;229,735000806999;1421,5255271801;76,6930128807724;851,140014160859;52,995680016857;14,314728065192;3633,93704595987;928,073863654598;154,965032694401;131,395091859513;585,814216995033;61,3652612543725;134,089323958568;3828,20128245592;17467,8426728516;9998,22479514325;25781,7249067019;2002,38987563094;3846,42664776665;1835,67932963115;6502,73702467557;1076,45124456136;7055,6413783488;4773,66247233729;955,594331631431;3021,45950112806;1808,10495614134;924,932641726572;6470,70554181335;607,574697969188;24053,2488133376;8986,16829795224;1107,22313269232;2867,81730083109;6288,91173929341
"Kenya";207,831505785325;703,147401856866;79,8634271233236;14,2061108240539;95,5941178352684;2524,60449473138;88,0522814116288;11,0509493230591;2402,0163239122;80,1525594317741;5069,16521949401;101,938889719405;25,1490085246236;50,7592273799167;118,935655310087;2404,08770606488;23,9021716197483;98,1961794640883;10,707057787309;32,4031224788961;809,627827839782;599,131242598283;230,895770617939;118,318245212522;121,899458573997;28,4828759463061;52,3763234577973;1827,0840258177;3320,34574635754;978,59028372269;2283,59836669855;310,926336490178;357,495914665658;488,426878253916;1184,43573897912;217,153597645325;876,811236674507;334,120940146012;483,030165513319;854,950739608474;199,828001818448;132,300882510008;289,117069632852;820,922808946787;2514,09356496662;705,372620378041;912,676957700586;63716,6310022046;4975,68272605587
"Cambodia";2620,43559855933;22721,8014440822;607,017380295734;195,013452215751;2526,71623660714;40107,4115743707;1577,21483638422;474,467122140484;8394,16177629025;1534,63292369657;23719,5835214891;1231,74128671249;255,030313155692;1643,69588799126;1446,71802849904;8280,29392074379;375,897612391416;3279,0260556519;256,953633040669;109,644329375092;15734,0322815558;4644,17289752591;947,533837502516;842,999527919407;3471,8905818793;352,629282580922;690,614312769173;23461,8469041493;98388,6750533285;61526,3714446241;152755,698011845;11051,0933175785;24242,7940969785;11636,081875906;35483,8106311611;6226,8039682214;13748,9640992507;40301,2312847164;5290,84393040694;9335,90780595336;13700,0410382106;5004,61400563912;40133,5947147587;4721,43650577796;604859,633694632;39000,5519074967;4337,78790505115;20348,2937417633;46437,3897834571
"Democratic People's Republic of Korea";375,760142068627;1252,7557696244;40,9570212062371;11,3893859206376;184,482054119629;3775,44265531762;236,75110843481;26,4292717879957;1142,69727748709;198,465830356294;2157,81767977348;145,576918624556;25,6030902541386;58,3890751233197;143,836933598534;1556,01838137248;32,2706700162171;236,116081371323;21,5739389701715;11,5695166119056;838,972661925867;421,728940444319;146,697133608591;76,6691700959954;410,050072707216;45,6658578658235;137,823005542635;3017,29587742844;11920,3441281707;5618,69024181476;11481,7663358199;1251,62611419341;3202,10307120939;978,967299985266;1876,8404814852;530,437911715665;1707,9984456794;5931,14527198175;565,757369188157;1230,07642775007;1163,90728091013;489,28090132066;3173,83097624429;433,581566303997;123801,032809067;2496,2275548507;462,962954718447;2151,69110004238;6795,82985512475
"Republic of Korea";30,0302486278567;113,893619495447;10,7541243996281;8,76313457855451;26,2528383992614;336,246062380872;22,6308363240882;3,5436857692352;181,948102662146;20,4902972376981;206,351970477464;63,207980114794;7,26514022325086;15,1819812507106;16,0764030211331;182,383049682993;6,9101051554961;13,1293956509984;3,52425819905791;3,90387510742135;91,7616547306088;108,205046996211;31,1467928518675;20,1547443722383;33,6044751552816;7,2729029124227;18,5298240028417;204,306083564951;1573,10676224809;1447,48544142255;3014,39502203714;111,611664888352;8715,5107465615;135,539642404207;339,45217979712;113,221287864883;590,228910000355;283,883377021218;49,1124904254144;239,571147209416;564,92079695436;31,8564530663277;280,471858201005;29,9678471528897;2925,16198262297;481,787539858575;136,729642097808;835,41045658858;2979,94382195888
"Kuwait";0,489851486527954;2,74874993618015;0,0804075159860208;0,109080591089641;0,41359948618553;5,3558291187734;0,318980494762927;0,0647646345010598;6,21953336806469;0,23632131239079;4,01340454049942;0,401734926206361;0,0764457492960646;0,209325593282315;0,181989869898859;10,4721798691145;0,0725966242654644;0,469358556213649;0,0552624334159455;0,0459846008626946;2,71880487035954;0,815939391038122;3,64854284190642;0,356623941983976;0,366064962832028;0,100564699520584;0,184483723305855;5,71790207328949;22,3627715603912;4,03946139367882;13,1544938233589;1,87840756789745;2,81101786964647;1,26718904906851;12,1631164247179;0,87059824864873;1,90995405076178;1,77794655877012;0,98817441237429;5,39810455860097;1,24235806668076;0,423316743316693;2,19529078428348;0,675021249552513;29,7007314936228;2,85596469858472;1,1588049684447;7,96891694581309;76,4099723426999
"Latvia";549,865427193683;1420,99412952878;645,296126478826;88,553940351661;770,382588638965;8515,07228020982;1891,77817673873;8852,52540891877;6036,10788947177;21523,2348772265;6963,53929497292;378,443412335333;162,426404442321;260,590344286102;262,437549863454;4800,55054550729;31598,8163033911;96,118002360585;14974,5774149062;129,328264811899;2962,49518643315;2024,49256047665;624,39254348869;1008,34492662177;5763,39495384417;90,3889622062548;301,243660887926;4146,58638393311;8349,40339514375;1517,29433236099;7703,15852105326;871,327008967315;956,471114156315;666,100522626584;1073,26593411495;1446,72505915056;39798,5606014814;1064,9615009942;3867,43549222059;1469,67087968415;538,936143639652;3946,79635411666;472,899632064534;187,569256798561;3865,73587133316;2637,49572626233;2167,08749164611;4698,61689736154;4401,39244688185
"Lao People's Democratic Republic";578,343422843389;4614,82772003946;117,221415776899;40,900304620986;506,319728295526;8259,65833347327;354,315092696675;94,8595184940518;1834,8258420776;324,234785269333;4952,60017096583;269,505357242613;51,7488271620012;321,035467120352;308,591637495794;1836,37123772585;75,1376581587325;678,597052135938;51,6860417129132;24,0496293796717;3221,08864162842;919,543104991507;198,760464056266;171,726370011997;736,257684045894;72,2085900296368;155,221014498509;5115,28939755396;20038,9848521555;13241,8684047025;33491,5930768986;2276,32981258999;5413,96351257228;2194,06289994027;7098,5734121956;1219,15768077569;2945,90568933972;9157,32025606311;1145,12113165196;1915,37765503327;2931,37604880327;1121,84475590979;8509,22319360263;1032,96799564418;160322,420118337;7831,87218697471;928,701918964447;4270,81607063499;10284,155590022
"Lebanon";36,0776567383498;182,083628770286;184,246524467802;22,6784966056914;27,5941984920007;402,970069905303;21,7190021368208;3,7040302564011;306,216847610576;16,5204352031026;411,762193880348;86,3371137453928;8,68328168398208;22,3877345438085;15,9481588229142;320,347154343332;6,19612902414585;23,5329243150406;4,04775939440832;9,2129842115317;240,107083081928;61,1326543376227;61,1677745571875;36,3419382614746;28,0398894600237;8,31282069015757;11,6568490871994;385,928906570533;1753,49285710882;400,557330407044;1192,13933495336;107,520747232221;249,342867636882;118,292880399639;678,718552980535;60,2770346698557;825,66269299503;144,567527790174;104,625942087827;434,818706126236;105,934577150064;24,297027012134;216,061819219249;77,6314461395491;1773,9215398687;277,276942762279;249,342199436094;1232,56126022211;8878,84727488653
"Lesotho";0,614211566550514;2,73309360703173;0,640525894053033;0,0620918431437042;0,513939754737294;11,6349004853892;6,66052900572942;0,0929336372606785;3,51733875782274;0,974148432136648;9,17048284516945;0,757500631458763;0,107680942199188;0,413554806114786;5,71109882942813;8,1657531205985;0,171319701078403;0,18762516055856;0,0792481197326661;0,0612951790380799;2,51139418865213;2,03959900628005;0,630079504048989;0,617702808382223;1,93140115739968;0,0986286057567303;0,265461680316279;56,4273133065525;20,8896981735364;4,8792321060327;12,5742116663796;1,9680814427838;2,14035393598553;1,89638773605094;2,76058688776821;1,44722624316441;2,9610319487786;2,75524204656515;1,5132377786747;2,05709585281803;1,25845778103991;2,88125627649478;0,712355238484316;74,7964466942045;10,8660100984539;5,09674985210887;1,01639822750691;21,6441563049805;10,371363399661
"Liberia";187,050384410153;258,845028567569;32,5339109903616;4,45964450310651;180,973876410279;2282,66886851258;78,6183847796004;13,3426019244924;1082,84481302933;279,437785864064;1093,84174352913;57,240283222924;24,6111322485099;63,3605045599929;90,2171745279754;1344,08103851847;34,1667641463451;23,2623423672391;13,8826291987295;4,8750213863121;419,088133548725;285,897553616391;133,74631629285;87,2853725454341;185,349704887917;20,9742138123579;44,8988482315397;857,025816747853;32118,2888711621;670,152800243966;2190,54842575783;3658,27125083385;306,760669536568;1670,21071221767;725,739271021544;1424,38097845004;1186,85597910088;581,45603596794;206,916030316941;507,342681586035;206,07198231053;162,624304366116;227,880211226567;91,4444416083221;1997,56406615115;1874,28445340681;541,652322483672;2957,24639193273;1319,84388172532
"Libya";10,5514836391143;31,1106255219066;11,4233057533443;4,04712273280245;12,5752071006947;119,173374750797;11,8080116923183;1,20315364512406;298,169980136974;9,6276146019309;64,9663876026845;59,4442730574769;2,15977399429637;2,97121248424591;4,71361682790875;95,6184165926402;9,07588673226433;1,97886857357288;9,76407723697912;0,656254369537052;25,129343344665;16,3833245933684;6,8242478710977;17,4068534605689;15,5664542599715;1,35172496207277;2,26019070109484;62,5366511949036;693,017421713784;786,143152984183;215,404708986996;95,0258387991721;61,9419439470046;23,2172106361234;46,0891381533721;84,9914212069811;74,2625331180841;19,1375071865086;54,7001251239821;26,6352658451612;16,774791275833;15,0997397925436;11,0189785930779;87,9619333970561;109,777760914642;94,6163748274887;22,0790720208796;589,649889751606;105,979215918043
"Lithuania";1564,41030103532;3198,07707348615;415,904927380969;125,160909282106;1590,34834642467;18632,8438416469;2485,12069874085;2519,29871472588;5547,5732844294;4466,60542137725;16933,1525738265;1116,07723594406;503,18482075;637,665426446345;591,832430315183;24394,4641532161;52746,043330078;240,273781904206;7819,38747531102;114,133406157667;7953,66378229521;10267,2389786118;1598,15218600877;1558,57666704435;6574,54055855008;228,217621315341;557,673098226882;12635,4373164054;21373,2567639967;5179,39098708198;19983,8020276904;2153,58535180861;3029,27404422058;1872,02549311639;2873,18171795666;3267,78389892319;10256,2308473172;2929,99109695425;1901,19592761645;3908,90040222154;1246,54412682207;17474,9825054687;1095,30821337157;548,787502871131;12420,8834105696;7462,53474533143;5794,19496212472;7011,49855213417;25662,8450207592
"China, Macao SAR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Madagascar";282,522230204593;939,78429810241;60,6802783266843;11,5694383303986;135,234750720453;3115,4466589099;109,539400254632;18,6313475656162;3227,25015418811;117,587716494976;7211,52766804773;120,291723375708;29,827140857131;71,0038172410545;509,243452727696;3133,91090494026;23,988049424286;143,331171285221;12,8909576292476;75,5325518625734;1438,18783406919;575,512390282014;295,882287023764;212,728812204469;197,235283561765;56,6135945471742;75,2454055667364;2078,14884765888;5111,37131615636;961,03261895994;4930,61500791896;547,183019533514;545,047734932236;995,161019361947;1866,94303264002;271,337396447164;725,301570563847;394,177269477165;677,46104383623;1110,32634453538;333,201755757047;229,322965972459;511,111082147608;924,253225120729;2886,43260997023;918,229152375331;625,987949240796;102460,518822229;2807,87458164961
"Malawi";969,953030028074;2934,63827047016;276,784382731536;73,2822649547139;387,087811678948;9887,23218001149;566,69498724277;33,025877453177;6801,46429348707;268,846891974812;14185,6788069563;551,594300844429;112,793063460322;209,838546107359;376,95167779526;6662,81589724208;450,295584387035;292,273137454139;44,3688858843687;88,1791639183457;3047,99212118818;1697,06249697016;1158,32336797141;537,235395379333;370,24244612527;93,057643835062;281,210675658559;4863,03146331094;19973,968387718;5834,0366546934;11124,0777352564;1322,5517950868;7172,78458258513;1151,42307915114;2412,98658157399;1002,76711038817;14973,6780131823;1076,58367162768;1107,18796258465;4631,0137457291;957,791386884763;501,888490274688;2107,61793817472;2540,09509174853;11458,6335293895;2233,10491162194;3349,38182094006;118932,466820919;18574,9153281147
"Malaysia";10109,174991381;56067,6722107752;2883,95443849296;1022,07226202385;10719,743524464;160825,338185554;9519,77795922204;1521,05760092683;44052,1747671017;9434,27046162914;89500,3465841971;11394,533597445;1816,29714917593;6343,16381487804;5929,88125966909;57994,4428224479;1773,15084898705;7325,3982224165;1106,9767134534;567,952139299628;82145,8507196915;18791,699067551;8224,05689108237;5876,35054218789;20574,3437772739;1626,09635145981;3180,44911791375;84111,818934697;483591,974894217;179841,788767547;608903,852778773;46594,504715716;64844,2930172616;71142,2153808625;291480,608069413;32979,2576162079;55359,246091136;69072,0173226474;16547,1953422603;37854,672711564;30782,5677254237;14204,2040992711;67631,2353858315;28063,3038336026;262527,147010223;144654,803429184;23818,1865953002;131692,836385058;190620,519876849
"Maldives";0,0771373350630041;0,480095420463959;0,0304881612409544;0,00561894173005871;0,0632080715295662;1,0032410777548;0,0480470009853005;0,0111940721839288;0,222142235800805;0,0469227602792678;0,621217277277442;0,0366380981977362;0,00752729467251946;0,0398781132347028;0,040444907081392;0,261397657865537;0,0103254146231094;0,0698085405631829;0,00794458631972528;0,00335596319876981;0,373670402574236;0,125655639480972;0,0259826452615502;0,0269256506300793;0,101843843873654;0,00998422513443545;0,0214802664468891;0,622563423859883;2,75523162345636;1,76531808445041;4,68118284616615;0,312293543451883;0,697243269891343;0,329724572162519;0,950722110506337;0,166899701105197;0,518769576145208;1,17598106154099;0,165824311691883;0,281727480425609;0,39755257475712;0,136722532021381;1,26219190833253;0,12793771934063;15,747208987675;0,924682233545378;0,130284762576626;0,548152331232644;1,44417585645787
"Mali";2366,89047836249;6797,72458861388;430,384614098931;88,2650837335383;1316,84639446053;29371,2940792521;1296,38945322723;183,272346203405;20337,3742466105;1244,7078795972;49672,6051351182;1108,26618729576;253,192991841801;541,762713993604;2031,35937684298;24725,5805262677;245,360541319986;868,940245601357;169,417539865923;549,087606182254;10962,089984286;4754,94960308189;2501,68527679314;1348,35837094286;2403,36533241876;440,751651318971;740,744737430124;20366,9452675713;89665,767842461;23225,3160196276;124260,521619399;9373,55374327335;17589,7942476385;10299,258379067;73195,7342764173;6416,88875548852;11643,7668667526;6832,79564419516;5173,70695308844;12281,1144132725;3907,73852530389;2559,57111035447;37567,9071339029;5748,11737220388;83095,6026403463;18084,6510770698;4036,42178778597;533394,255679634;40166,7464285527
"Malta";11,3396509564849;21,0796662013248;5,36535155189961;5,55247002981566;9,77633143230851;56,1403049379129;11,6558459202652;4,46477099221017;18,5950369782994;7,17135575432952;35,9693884317453;9,94956669447139;3,37899608703682;6,39489011932248;6,85766829777669;110,287509249948;4,40031189048605;4,25857557814823;3,10516490114131;1058,60706157151;11,9318485249147;12,0196559688499;8,45550798091282;48,6346041640976;11,4516228656707;4,84571258982144;7,22885691407845;30,1784106672786;47,4647028409112;20,6822204296373;38,0381830961413;13,8914978689515;15,8198643927623;17,5250704806652;15,3385075283436;10,7179746915606;26,701150496669;13,4849974160129;10,34111365873;17,4283079013715;13,2236241614609;11,5887234382728;10,4826391936556;7,84546741692319;34,5344824175193;20,0612495447081;11,7125139912714;31,9503167324034;27,0267673775395
"Mauritania";1,29970555373833;4,43417576737113;0,202190312193806;0,0860553054174897;0,943341719249737;28,8189693861038;0,409425033997244;0,149922404558777;18,238229811645;0,479777238183318;47,8048055761156;0,487445716230181;0,133202648617328;0,367824813240073;1,11187130123107;54,7940452017875;0,0938188101675035;0,574271445952244;0,0471072209637605;0,211901461810892;4,78090161423372;6,349943845099;2,12949283682887;1,52365897687822;0,717991870545288;0,205795148061395;0,37085608220368;7,67628575205684;23,4209336835742;5,85981460960205;24,7935248704933;3,03207756124688;3,37693417889508;3,1504629530223;9,93878570935184;0,969847517131811;8,70110688468476;2,30482200697001;7,28104446520712;5,07071162530506;2,94434175966589;1,47448863841619;2,3551033188511;2,32015587685788;8,79572174046606;4,52335766991043;2,3401650049401;721,863750621366;37,7943284600103
"Mauritius";4,24191997014567;12,7877091245551;1,24040734145876;0,265625567183325;2,17269638450685;39,4339948028549;2,51903351339543;0,318051043004612;34,9424818942879;2,00002918370572;72,0748743984706;2,44515307686896;0,63756348102033;1,30809751191127;3,74983046586318;66,2502487239065;0,453063968698671;1,91673256506812;0,227414521281;1,25593414243336;30,8479359747318;7,63563898874579;4,24116642160142;2,73101419800928;3,95976172065719;1,18591698570137;1,19015163319959;27,4310590439852;80,3733480219314;15,6444683130708;67,1613693857489;7,69066357519869;8,67854246170861;20,9052566569453;35,5173584263179;4,46114335508202;9,3803291421086;7,01066190469062;9,57834535861852;16,6616553501569;5,87061814839917;3,8878663096472;5,20535796637859;20,3999994038929;39,9855451966903;35,9737707559574;7,53511906491931;2217,82563189993;43,4346307015604
"Mexico";397,770924687638;1357,94958919802;94,3020473904571;59,1371529766034;263,421810834291;5254,97944749433;237,882686777134;34,5895033012724;2178,51644058643;275,714590073932;3443,28323759117;279,385115756974;96,6161932558698;162,101947912839;296,623403024717;2992,15910368253;282,983162588081;91,7000165176723;31,874925475975;25,5186828687993;1614,88420640517;725,16731035905;291,439627654629;334,489278408143;374,854149343958;68,9555860747956;133,626693498001;3104,48874864267;152677,796775324;7864,97753653557;17567,3205145064;12514,2935115542;2140,66570820719;7009,74049513402;1913,08152283667;367668,659259715;1794,99699554177;2032,18690744886;2302,05647266737;3047,39055000612;1181,01046222362;441,486632372754;1681,60854600991;360,642511232669;9646,80392432098;45974,3565922131;628,156726997473;4100,51005948319;7489,8724888955
"Mongolia";22,6998348726415;287,083197646356;3,01008532744299;1,64038339865832;28,3021396042266;456,191004242393;13,9371081414439;5,77352156764327;93,5335881042118;12,3170240325184;260,744767170329;7,87137876878692;2,11336562256539;17,5472878161095;12,3310817426797;78,4970910898329;3,41676608472149;41,7020413869888;2,39545198063922;0,751428894982652;181,015923005022;46,3641886482238;6,99569294213791;6,40631369040674;29,9774246082005;3,35456738807198;8,21276587377099;198,207068999321;899,376929959426;512,768906184484;1713,43623089029;101,706857721591;196,028744220862;100,215254638151;305,681513519871;59,70013462983;140,407168556121;240,334080123263;52,0390740523224;79,8126080035464;85,7146871985989;46,8709466923653;312,267729310264;39,4990229133967;4181,52575779477;439,68033098331;38,5418260342572;143,511661506712;312,697095775278
"Morocco";1037,30310149586;4312,62553437053;202,517064541031;52,9431695880723;595,093362745882;13297,8021331587;430,392903969281;83,6205803139259;14056,1243438307;439,730917915266;32898,6243010514;458,612343602618;112,404934222517;295,254372398699;1846,06271803537;17491,9146372704;92,1995411272903;558,398307030349;45,4023341719918;335,208661349169;6243,68961410234;2769,82543661311;1335,15504711194;896,290443464686;766,320126747174;231,565042775287;287,612188076556;7111,43871251932;20019,6574783879;3942,40550377103;19106,2290397787;2606,22372640137;2538,58080501919;4292,60416340814;8673,04287268718;996,679084235752;3644,68056241895;1607,03900703072;3206,21196193021;3803,50934839936;1669,93860128414;991,487323173707;1369,05917397913;3201,11201508245;9314,44461002692;3908,4653702726;2312,44698565848;463351,563219948;15311,8711612335
"Mozambique";1044,05279069855;4582,11614636885;247,315049163197;49,6654597230597;680,316318514638;13737,6135647412;439,526660524983;64,6609310668613;12180,148976355;515,179233677059;28300,0603844771;551,033770094504;137,520003946526;535,485122171873;856,056519508413;10769,2700505754;574,523274555757;503,645832653401;64,3619775040109;347,547364261633;8380,58057174993;2639,72047427536;2220,89208406936;890,374923160719;765,980839308225;239,230047205882;268,000286053237;8522,65304913233;27531,0886894998;7205,74889502444;20240,1118250101;3315,28007640322;3873,37976372904;4365,25940825152;9194,05192760069;1400,27175643124;17393,5757016183;1924,5855671447;2143,69826064446;7909,70638225333;1598,42752112472;794,178638299341;19363,2915340132;4167,54939213386;18228,0575001356;4304,19046703627;3650,07656483907;257625,47700092;13102,047345415
"Republic of Moldova";572,101100067254;773,858768749417;492,330784921331;531,900706542464;360,526309358262;4746,24501506568;279,51785770957;65,3764062868718;1888,69035273726;234,088239545726;3363,56973928339;1475,05902504869;330,519339343813;280,931898284835;158,710179117927;7128,76277163301;368,303841566324;61,7353653384506;143,274666519501;100,669183345058;1654,12556584048;1158,64195659043;710,667379975832;1069,77848308552;551,814496462934;176,446340565543;249,93219674332;2952,18557316772;4184,83499534741;1254,24678943546;5217,07522722247;505,063957133611;770,983712878796;502,999777540972;1324,31022063316;363,84847742926;8086,94684222018;589,723055879724;1961,38303198244;18617,7185949692;421,634179478349;412,136343006645;505,42298617851;178,081625762595;4700,23354741561;1350,71182288967;47342,354494088;2218,9496682847;6842,61696349628
"Namibia";0,791374761582457;2,94945044509714;0,450342674400484;0,0710384990393443;0,520497358656606;10,3734346785004;0,418149318244303;0,106794364605517;5,61286913194444;1,34611905680559;14,5849747478496;0,571011578976885;0,105592517008931;0,322746876073916;0,795968035362091;12,788084191923;0,121663244200269;0,415032769006303;0,26094929122856;0,584185508944638;3,10160631456799;2,06049634229797;0,657397807315652;0,679092873569081;0,781617531562802;0,120572475847033;0,208951048591433;5,0153825587399;16,5204429391976;4,59746526567387;15,900351085098;1,9663933993312;2,5300075320533;2,27812373126257;5,05818572391491;1,11736992492933;3,80699662086479;2,28874558922217;1,86836050365104;2,7350136052521;1,47059984680177;0,948841954824121;2,09592346300465;46,6911954433947;11,161021097229;4,22753785896685;1,4627485594767;193,584339395764;12,1064524636385
"Nepal";549,340075062166;2609,4617991426;38,4698595828886;16,4844663194013;351,06444480347;6209,85745785934;318,486849816079;56,1886851834652;1698,97310501264;227,997789208118;3478,35793106182;133,831219633909;30,0823806091973;128,877928613967;157,468912984635;2012,78663303748;35,9730394045838;454,277302465873;21,1717111698309;8,3388581461577;1847,43042078729;716,987112636474;107,838432663483;82,7791906009576;439,287857259859;62,1042566638954;221,164782631769;3640,82279167612;13824,0045889685;5868,12916484442;9735,75239206588;1421,31303980556;2528,39078248845;1352,79192379942;5759,82915113577;785,5817545309;1572,4520274083;2210,17721695152;860,162328871342;1043,7732698456;879,061519964713;582,837438138303;2354,73205950988;469,976894547838;77487,9818747337;3823,56635174601;398,844954050875;1358,13913907192;3857,70216100165
"Netherlands";940,29711936968;1869,47886636253;190,642338750232;58,3952292997876;481,880146629639;10374,4579212099;920,459903296176;58,4896228156325;3227,51878241871;790,338032641821;5461,71499483957;839,661197164443;211,978908554455;265,363040388155;462,477336518602;8150,94469424533;141,605170417662;116,534497144367;64,5271754390133;102,112444076715;3713,0463807178;1341,81330310366;866,079666061647;605,374252101804;833,683098775189;82,3693829060916;265,981815999213;7189,75550550807;6884,81537182414;1615,22533280573;5606,98815837888;692,397507329281;960,363483886831;684,619525900014;1207,49167766126;673,840489012184;2398,30657958428;2301,93059765713;858,148532185046;907,759290429447;565,996813363306;855,1459851324;419,414691469779;184,057996500058;4771,33652288309;2460,45972676339;911,876278223632;2437,53748866554;4933,0981530982
"Netherlands Antilles";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
